"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"송정동 871-18",1,광주광역시 광산구 송정로16번길 17-17,광주광역시 광산구 송정동 871-18,35.135719,126.793004,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 862-1",1,광주광역시 광산구 상도산길 89,광주광역시 광산구 송정동 862-1,35.136395,126.792961,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 872-1",1,광주광역시 광산구 상도산길 83,광주광역시 광산구 송정동 872-1,35.136108,126.793141,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 869-4",1,광주광역시 광산구 송정로 24,광주광역시 광산구 송정동 869-4,35.136240,126.793721,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 872-8",1,광주광역시 광산구 상도산길 79,광주광역시 광산구 송정동 872-8,35.135974,126.793209,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 871-19",1,광주광역시 광산구 상도산길 77,광주광역시 광산구 송정동 871-19,35.135885,126.793353,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 871-3",1,광주광역시 광산구 상도산길 75,광주광역시 광산구 송정동 871-3,35.135804,126.793409,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 972-18",1,광주광역시 광산구 도산신송길 41,광주광역시 광산구 송정동 972-18,35.135078,126.791993,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 972-20",1,광주광역시 광산구 도산신송길 49,광주광역시 광산구 송정동 972-20,35.135279,126.792297,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 873-1",1,광주광역시 광산구 도산신송길 57,광주광역시 광산구 송정동 873-1,35.135465,126.792821,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 874-4",1,광주광역시 광산구 도산신송길 79,광주광역시 광산구 송정동 874-4,35.135612,126.794004,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 874-2",1,광주광역시 광산구 도산신송길 91,광주광역시 광산구 송정동 874-2,35.135526,126.794444,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 875-12",1,광주광역시 광산구 도산신송길 99,광주광역시 광산구 송정동 875-12,35.135567,126.794960,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 875-9",1,광주광역시 광산구 도산신송길 107,광주광역시 광산구 송정동 875-9,35.135220,126.795426,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 893-33",1,,광주광역시 광산구 송정동 893-33,35.135514,126.795959,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 871-35",1,광주광역시 광산구 송정로 30,광주광역시 광산구 송정동 871-35,35.135885,126.794308,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 871-1",1,광주광역시 광산구 송정로30번길 7,광주광역시 광산구 송정동 871-1,35.135748,126.794079,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 1001-1",1,광주광역시 광산구 송정로1번길 6,광주광역시 광산구 송정동 1001-1,35.137631,126.792175,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 1001-10",1,광주광역시 광산구 송정로1번길 8,광주광역시 광산구 송정동 1001-10,35.137803,126.792304,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 840-39",1,광주광역시 광산구 송정로1번길 20,광주광역시 광산구 송정동 840-39,35.138076,126.792509,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 840-76",1,광주광역시 광산구 광산로 9-15,광주광역시 광산구 송정동 840-76,35.138266,126.792550,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 840-85",1,광주광역시 광산구 송정로1번길 36,광주광역시 광산구 송정동 840-85,35.138559,126.793105,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 837-20",1,광주광역시 광산구 광산로19번길 30,광주광역시 광산구 송정동 837-20,35.139454,126.793278,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 837-15",1,광주광역시 광산구 광산로19번길 20,광주광역시 광산구 송정동 837-15,35.139068,126.793514,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 829-29",1,광주광역시 광산구 송정로1번길 48,광주광역시 광산구 송정동 829-29,35.138854,126.793748,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 826-44",1,광주광역시 광산구 광산로19번길 8,광주광역시 광산구 송정동 826-44,35.138576,126.793895,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 840-62",1,광주광역시 광산구 광산로 19,광주광역시 광산구 송정동 840-62,35.138333,126.793887,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 840-27",1,광주광역시 광산구 광산로 9-7,광주광역시 광산구 송정동 840-27,35.138016,126.792850,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 867-15",1,광주광역시 광산구 송정로15번길 3-10,광주광역시 광산구 송정동 867-15,35.137253,126.793113,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 866-17",1,광주광역시 광산구 송정로15번길 3-3,광주광역시 광산구 송정동 866-17,35.136946,126.793085,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 866-4",1,광주광역시 광산구 송정로15번길 2,광주광역시 광산구 송정동 866-4,35.136797,126.793504,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 867-34",1,광주광역시 광산구 송정로15번길 11,광주광역시 광산구 송정동 867-34,35.137186,126.793619,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 848-19",1,광주광역시 광산구 광산로 10-9,광주광역시 광산구 송정동 848-19,35.137394,126.793748,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 848-28",1,광주광역시 광산구 광산로 10-7,광주광역시 광산구 송정동 848-28,35.137500,126.793527,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 848-28",1,광주광역시 광산구 광산로 10-7,광주광역시 광산구 송정동 848-28,35.137500,126.793527,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 844-18",1,광주광역시 광산구 광산로20번길 7,광주광역시 광산구 송정동 844-18,35.137987,126.794441,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 846-13",1,,광주광역시 광산구 송정동 846-13,35.137154,126.794047,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 846-7",1,,광주광역시 광산구 송정동 846-7,35.137379,126.794055,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 845-10",1,광주광역시 광산구 송정로15번길 23,광주광역시 광산구 송정동 845-10,35.137624,126.794238,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 817-3",1,광주광역시 광산구 광산로20번길 19,광주광역시 광산구 송정동 817-3,35.137558,126.794821,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 817-3",1,광주광역시 광산구 광산로20번길 19,광주광역시 광산구 송정동 817-3,35.137558,126.794821,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 818-6",1,광주광역시 광산구 송정로15번길 42,광주광역시 광산구 송정동 818-6,35.137786,126.795113,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 819-52",1,,광주광역시 광산구 송정동 819-52,35.137652,126.795192,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 829-29",1,광주광역시 광산구 송정로1번길 48,광주광역시 광산구 송정동 829-29,35.138854,126.793748,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 829-31",1,광주광역시 광산구 송정로1번길 51,광주광역시 광산구 송정동 829-31,35.139143,126.793766,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 831-19",1,,광주광역시 광산구 송정동 831-19,35.139164,126.794106,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 833-8",1,광주광역시 광산구 광산로29번길 15,광주광역시 광산구 송정동 833-8,35.139603,126.793836,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 833-3",1,광주광역시 광산구 광산로29번길 20,광주광역시 광산구 송정동 833-3,35.140307,126.793935,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 833-9",1,광주광역시 광산구 광산로29번길 18,광주광역시 광산구 송정동 833-9,35.140156,126.794102,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 830-6",1,광주광역시 광산구 광산로29번길 12,광주광역시 광산구 송정동 830-6,35.139764,126.794547,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 831-21",1,광주광역시 광산구 광산로29번길 14,광주광역시 광산구 송정동 831-21,35.139897,126.794358,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 830-6",1,광주광역시 광산구 광산로29번길 12,광주광역시 광산구 송정동 830-6,35.139764,126.794547,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 830-6",1,광주광역시 광산구 광산로29번길 12,광주광역시 광산구 송정동 830-6,35.139764,126.794547,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 830-4",1,광주광역시 광산구 광산로29번길 8,광주광역시 광산구 송정동 830-4,35.139469,126.794825,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 830-4",1,광주광역시 광산구 광산로29번길 8,광주광역시 광산구 송정동 830-4,35.139469,126.794825,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 830-4",1,광주광역시 광산구 광산로29번길 8,광주광역시 광산구 송정동 830-4,35.139469,126.794825,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 824-5",1,광주광역시 광산구 광산로 35,광주광역시 광산구 송정동 824-5,35.139464,126.795264,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 824-5",1,광주광역시 광산구 광산로 35,광주광역시 광산구 송정동 824-5,35.139464,126.795264,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 823-10",1,광주광역시 광산구 송정로1번길 85,광주광역시 광산구 송정동 823-10,35.140086,126.795200,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 830-7",1,광주광역시 광산구 광산로29번길 6,광주광역시 광산구 송정동 830-7,35.139263,126.794938,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 819-57",1,광주광역시 광산구 광산로30번길 11,광주광역시 광산구 송정동 819-57,35.138439,126.795510,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 819-61",1,광주광역시 광산구 광산로30번길 17,광주광역시 광산구 송정동 819-61,35.138153,126.795723,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 816-7",1,광주광역시 광산구 송정로15번길 62-6,광주광역시 광산구 송정동 816-7,35.138156,126.796085,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 815-22",1,광주광역시 광산구 광산로30번길 31,광주광역시 광산구 송정동 815-22,35.137778,126.796134,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 814-3",1,광주광역시 광산구 광산로30번길 35,광주광역시 광산구 송정동 814-3,35.137556,126.796390,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 819-16",1,광주광역시 광산구 송정로15번길 62,광주광역시 광산구 송정동 819-16,35.138264,126.795984,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 819-16",1,광주광역시 광산구 송정로15번길 62,광주광역시 광산구 송정동 819-16,35.138264,126.795984,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 816-8",1,광주광역시 광산구 송정로15번길 58-7,광주광역시 광산구 송정동 816-8,35.138050,126.796207,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 819-21",1,광주광역시 광산구 송정로15번길 61-7,광주광역시 광산구 송정동 819-21,35.138701,126.795561,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 820-4",1,광주광역시 광산구 송정로15번길 70,광주광역시 광산구 송정동 820-4,35.138547,126.796408,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 820-12",1,광주광역시 광산구 송정로15번길 70-5,광주광역시 광산구 송정동 820-12,35.138378,126.796575,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 820-4",1,광주광역시 광산구 송정로15번길 70,광주광역시 광산구 송정동 820-4,35.138547,126.796408,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 816-16",1,광주광역시 광산구 광산로30번길 23,광주광역시 광산구 송정동 816-16,35.137966,126.795956,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 815-21",1,광주광역시 광산구 광산로30번길 31,광주광역시 광산구 송정동 815-21,35.137823,126.796100,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 817-8",1,광주광역시 광산구 광산로20번길 23,광주광역시 광산구 송정동 817-8,35.137424,126.794965,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 817-2",1,,광주광역시 광산구 송정동 817-2,35.137620,126.794677,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 870",1,,광주광역시 광산구 송정동 870,35.136169,126.794720,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 877-2",1,광주광역시 광산구 송정로29번길 9,광주광역시 광산구 송정동 877-2,35.136513,126.794891,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 817-11",1,광주광역시 광산구 송정로29번길 11,광주광역시 광산구 송정동 817-11,35.136603,126.794878,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 878-5",1,광주광역시 광산구 광산로20번길 38,광주광역시 광산구 송정동 878-5,35.136705,126.795140,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 878-8",1,광주광역시 광산구 송정로29번길 24,광주광역시 광산구 송정동 878-8,35.136728,126.795667,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 879",1,광주광역시 광산구 송정로29번길 38,광주광역시 광산구 송정동 879,35.136832,126.796181,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 815-25",1,광주광역시 광산구 광산로30번길 31,광주광역시 광산구 송정동 815-25,35.137608,126.796268,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 814-7",1,광주광역시 광산구 송정로29번길 48,광주광역시 광산구 송정동 814-7,35.137198,126.796669,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 814-12",1,광주광역시 광산구 광산로30번길 37,광주광역시 광산구 송정동 814-12,35.137438,126.796380,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 814-5",1,광주광역시 광산구 송정로29번길 64,광주광역시 광산구 송정동 814-5,35.137362,126.796842,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 810-9",1,광주광역시 광산구 송정로29번길 51,광주광역시 광산구 송정동 810-9,35.137622,126.796762,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 810-14",1,광주광역시 광산구 송정로29번길 49-7,광주광역시 광산구 송정동 810-14,35.137856,126.796660,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 810-12",1,광주광역시 광산구 송정로29번길 49-11,광주광역시 광산구 송정동 810-12,35.138099,126.796634,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 810-11",1,광주광역시 광산구 내상로 42-7,광주광역시 광산구 송정동 810-11,35.138225,126.796665,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 813-1",1,광주광역시 광산구 송정로29번길 64,광주광역시 광산구 송정동 813-1,35.137555,126.797246,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 820-6",1,광주광역시 광산구 내상로 36,광주광역시 광산구 송정동 820-6,35.138577,126.796638,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 809-36",1,광주광역시 광산구 내상로 38-2,광주광역시 광산구 송정동 809-36,35.138417,126.796893,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 811-18",1,광주광역시 광산구 내상로 46-2,광주광역시 광산구 송정동 811-18,35.138078,126.797238,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 813-1",1,광주광역시 광산구 송정로29번길 64,광주광역시 광산구 송정동 813-1,35.137555,126.797246,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 813-1",1,광주광역시 광산구 송정로29번길 64,광주광역시 광산구 송정동 813-1,35.137555,126.797246,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 813-1",1,광주광역시 광산구 송정로29번길 64,광주광역시 광산구 송정동 813-1,35.137555,126.797246,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 813-3",1,광주광역시 광산구 광산로30번길 65,광주광역시 광산구 송정동 813-3,35.137277,126.797348,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 882-8",1,광주광역시 광산구 송정로51번길 21-17,광주광역시 광산구 송정동 882-8,35.136564,126.796360,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 882-9",1,광주광역시 광산구 송정로51번길 21-13,광주광역시 광산구 송정동 882-9,35.136457,126.796505,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 882-10",1,광주광역시 광산구 송정로51번길 21-9,광주광역시 광산구 송정동 882-10,35.136368,126.796627,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 882-18",1,광주광역시 광산구 광산로20번길 71,광주광역시 광산구 송정동 882-18,35.136101,126.796971,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 813-7",1,광주광역시 광산구 내상로 56-7,광주광역시 광산구 송정동 813-7,35.137363,126.797852,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 573-7",1,,광주광역시 광산구 송정동 573-7,35.137241,126.798326,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 885-5",1,광주광역시 광산구 광산로30번길 67,광주광역시 광산구 송정동 885-5,35.136986,126.798011,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 885",1,광주광역시 광산구 광산로30번길 65,광주광역시 광산구 송정동 885,35.136757,126.797652,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 885",1,광주광역시 광산구 광산로30번길 65,광주광역시 광산구 송정동 885,35.136757,126.797652,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 885",1,광주광역시 광산구 광산로30번길 65,광주광역시 광산구 송정동 885,35.136757,126.797652,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 892",1,광주광역시 광산구 송정로51번길 16,광주광역시 광산구 송정동 892,35.135832,126.797073,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 890-03",1,광주광역시 광산구 송도로 239,광주광역시 광산구 송정동 890-03,35.135592,126.797428,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 891-3",1,광주광역시 광산구 송정로51번길 26,광주광역시 광산구 송정동 891-3,35.136113,126.797267,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 884-5",1,광주광역시 광산구 광산로30번길 63,광주광역시 광산구 송정동 884-5,35.136491,126.797173,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 878-8",1,광주광역시 광산구 송정로29번길 24,광주광역시 광산구 송정동 878-8,35.136728,126.795667,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 881",1,광주광역시 광산구 광산로20번길 55,광주광역시 광산구 송정동 881,35.136490,126.796230,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 881",1,광주광역시 광산구 광산로20번길 55,광주광역시 광산구 송정동 881,35.136490,126.796230,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 882-29",1,광주광역시 광산구 광산로20번길 67,광주광역시 광산구 송정동 882-29,35.136216,126.796782,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 882-18",1,광주광역시 광산구 광산로20번길 71,광주광역시 광산구 송정동 882-18,35.136101,126.796971,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 880-2",1,광주광역시 광산구 송정로51번길 15,광주광역시 광산구 송정동 880-2,35.135934,126.796490,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 880-2",1,광주광역시 광산구 송정로51번길 15,광주광역시 광산구 송정동 880-2,35.135934,126.796490,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 892-5",1,광주광역시 광산구 송정로 53-4,광주광역시 광산구 송정동 892-5,35.135452,126.796969,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 892-6",1,광주광역시 광산구 송정로 53-2,광주광역시 광산구 송정동 892-6,35.135262,126.796917,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 880-2",1,광주광역시 광산구 송정로51번길 15,광주광역시 광산구 송정동 880-2,35.135934,126.796490,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 893-25",1,광주광역시 광산구 송정로51번길 5,광주광역시 광산구 송정동 893-25,35.135475,126.796530,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 880-2",1,광주광역시 광산구 송정로51번길 15,광주광역시 광산구 송정동 880-2,35.135934,126.796490,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 880-2",1,광주광역시 광산구 송정로51번길 15,광주광역시 광산구 송정동 880-2,35.135934,126.796490,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 880-2",1,광주광역시 광산구 송정로51번길 15,광주광역시 광산구 송정동 880-2,35.135934,126.796490,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 876",1,광주광역시 광산구 송정로 39,광주광역시 광산구 송정동 876,35.136051,126.795567,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 876-1",1,광주광역시 광산구 송정로 39,광주광역시 광산구 송정동 876-1,35.135931,126.795283,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 880-2",1,광주광역시 광산구 송정로51번길 15,광주광역시 광산구 송정동 880-2,35.135934,126.796490,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 966-3",1,광주광역시 광산구 송정로8번길 50,광주광역시 광산구 송정동 966-3,35.134849,126.790669,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 816-21",1,,광주광역시 광산구 송정동 816-21,35.137458,126.795678,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 785-3",1,광주광역시 광산구 상무대로 268,광주광역시 광산구 송정동 785-3,35.141894,126.795810,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 790-1",1,광주광역시 광산구 상무대로 262,광주광역시 광산구 송정동 790-1,35.141628,126.795309,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 790-35",1,광주광역시 광산구 광산로45번길 45,광주광역시 광산구 송정동 790-35,35.141412,126.795323,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 790-29",1,광주광역시 광산구 광산로45번길 41,광주광역시 광산구 송정동 790-29,35.141350,126.795423,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 790-12",1,광주광역시 광산구 광산로45번길 37,광주광역시 광산구 송정동 790-12,35.141125,126.795470,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 793-1",1,광주광역시 광산구 광산로45번길 31,광주광역시 광산구 송정동 793-1,35.140990,126.795494,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 790-27",1,광주광역시 광산구 내상로 11,광주광역시 광산구 송정동 790-27,35.140630,126.795510,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 793-20",1,광주광역시 광산구 광산로45번길 19,광주광역시 광산구 송정동 793-20,35.140361,126.795723,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 798-10",1,광주광역시 광산구 내상로15번길 6,광주광역시 광산구 송정동 798-10,35.140247,126.796054,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 797-9",1,광주광역시 광산구 광산로45번길 12,광주광역시 광산구 송정동 797-9,35.140158,126.796154,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 796-12",1,광주광역시 광산구 광산로45번길 6,광주광역시 광산구 송정동 796-12,35.139890,126.796333,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 795-1",1,,광주광역시 광산구 송정동 795-1,35.139967,126.795970,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 796-8",1,광주광역시 광산구 광산로 47-5,광주광역시 광산구 송정동 796-8,35.140008,126.796452,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 798-2",1,광주광역시 광산구 내상로15번길 23,광주광역시 광산구 송정동 798-2,35.140411,126.796216,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 798-7",1,광주광역시 광산구 내상로15번길 12,광주광역시 광산구 송정동 798-7,35.140331,126.796305,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 798-2",1,광주광역시 광산구 내상로15번길 23,광주광역시 광산구 송정동 798-2,35.140411,126.796216,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 799-2",1,광주광역시 광산구 내상로15번길 23,광주광역시 광산구 송정동 799-2,35.140579,126.796795,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 797-2",1,광주광역시 광산구 광산로 51-1,광주광역시 광산구 송정동 797-2,35.140209,126.796702,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 799-4",1,광주광역시 광산구 내상로15번길 24,광주광역시 광산구 송정동 799-4,35.140472,126.796873,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 799-4",1,광주광역시 광산구 내상로15번길 24,광주광역시 광산구 송정동 799-4,35.140472,126.796873,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 576-16",1,광주광역시 광산구 광산로56번길 8,광주광역시 광산구 송정동 576-16,35.139629,126.797292,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 576-3",1,광주광역시 광산구 광산로56번길 10,광주광역시 광산구 송정동 576-3,35.139640,126.797522,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 809-24",1,광주광역시 광산구 내상로33번길 3,광주광역시 광산구 송정동 809-24,35.139092,126.796839,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 809-9",1,광주광역시 광산구 내상로33번길 8,광주광역시 광산구 송정동 809-9,35.138978,126.797159,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 807-16",1,광주광역시 광산구 내상로33번길 14,광주광역시 광산구 송정동 807-16,35.139108,126.797464,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 807-12",1,광주광역시 광산구 내상로33번길 14,광주광역시 광산구 송정동 807-12,35.139036,126.797509,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 576-23",1,광주광역시 광산구 내상로53번길 33,광주광역시 광산구 송정동 576-23,35.138995,126.797916,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 808-13",1,광주광역시 광산구 내상로51번길 25,광주광역시 광산구 송정동 808-13,35.138804,126.797721,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 575-10",1,,광주광역시 광산구 송정동 575-10,35.138658,126.797602,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"송정동 575-4",1,광주광역시 광산구 내상로53번길 25,광주광역시 광산구 송정동 575-4,35.138653,126.798019,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
