"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"오포읍 문형리 705-3",1,,경기도 광주시 오포읍 문형리 705-3,37.34420217,127.1973405,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 115",1,,경기도 광주시 오포읍 능평리 115,37.35028685,127.1782372,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"가마을길50번길80",1,경기도 광주시 곤지암읍 가마을길50번길 80,경기도 광주시 곤지암읍 부항리 555-1,37.34992214,127.3787981,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 161-6",1,,경기도 광주시 오포읍 문형리 161-6,37.35023498,127.2050985,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"창뜰윗길6번길 14",1,경기도 광주시 오포읍 창뜰윗길6번길 14,경기도 광주시 오포읍 능평리 203 능평203,37.35046448,127.1726312,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수레안길43번길 18",1,경기도 광주시 오포읍 수레안길43번길 18,경기도 광주시 오포읍 능평리 583-11,37.35046921,127.151637,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"부항길156-8",1,경기도 광주시 곤지암읍 부항길 156-8,경기도 광주시 곤지암읍 부항리 48-7,37.34979715,127.4089926,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암읍 곤지암리 453-120",1,경기도 광주시 곤지암읍 곤지암로 70-29,경기도 광주시 곤지암읍 곤지암리 453-120,37.34995284,127.3374174,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암로70-12",1,경기도 광주시 곤지암읍 곤지암로 70-12,경기도 광주시 곤지암읍 곤지암리 453-8,37.35004669,127.3385241,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수레실길 62-10",1,경기도 광주시 오포읍 수레실길 62-10,경기도 광주시 오포읍 능평리 522,37.35045239,127.1593915,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포안로3번길 26",1,경기도 광주시 오포읍 오포안로3번길 26,경기도 광주시 오포읍 문형리 762,37.35031848,127.1932772,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 829",1,,경기도 광주시 오포읍 문형리 829,37.35067663,127.2050094,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 829",1,,경기도 광주시 오포읍 문형리 829,37.35067663,127.2050094,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 829",1,,경기도 광주시 오포읍 문형리 829,37.35067663,127.2050094,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"능평로 91-3",1,경기도 광주시 오포읍 능평로 91-3,경기도 광주시 오포읍 능평리 243-6,37.35049507,127.1679919,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"상태길 130",1,경기도 광주시 오포읍 상태길 130,경기도 광주시 오포읍 신현리 1082-1,37.35055986,127.1417032,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"백고개길161번길 13-8",1,경기도 광주시 곤지암읍 백고개길161번길 13-8,경기도 광주시 곤지암읍 삼리 496-4,37.35013077,127.3168066,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"능평로 78-7 롯데빌리지",1,경기도 광주시 능평로78-7,경기도 광주시 오포읍 능평리 333-7 롯데빌리지,37.35051211,127.1665695,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 329-11",1,,경기도 광주시 오포읍 능평리 329-11,37.35042488,127.1635202,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"광여로71",1,경기도 광주시 곤지암읍 광여로 71,경기도 광주시 곤지암읍 곤지암리 141-8,37.35011197,127.3536259,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 739-1",1,,경기도 광주시 오포읍 문형리 739-1,37.35042117,127.1961264,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 262-3",1,경기도 광주시 오포읍 오포로 585,경기도 광주시 오포읍 문형리 262-3,37.35042133,127.2119272,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"광여로69",1,경기도 광주시 곤지암읍 광여로 69,경기도 광주시 곤지암읍 곤지암리 141-4,37.35014648,127.3533434,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"봉골길 79-17",1,경기도 광주시 오포읍 봉골길 79-17,경기도 광주시 오포읍 문형리 162,37.3505787,127.2051147,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 744-3",1,,경기도 광주시 오포읍 문형리 744-3,37.35047954,127.1989819,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 879",1,,경기도 광주시 오포읍 능평리 879,37.35053702,127.1671546,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 879",1,,경기도 광주시 오포읍 능평리 879,37.35053702,127.1671546,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 산10-4",1,,경기도 광주시 오포읍 능평리 산10-4,37.35047794,127.188813,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 522-18",1,,경기도 광주시 오포읍 능평리 522-18,37.3506473,127.1589046,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"부항길156-4",1,경기도 광주시 곤지암읍 부항길 156-4,경기도 광주시 곤지암읍 부항리 48-5,37.34999544,127.4090023,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암로70-22",1,경기도 광주시 곤지암읍 곤지암로 70-22,경기도 광주시 곤지암읍 곤지암리 453-87,37.35026099,127.3381723,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암로70-22",1,경기도 광주시 곤지암읍 곤지암로 70-22,경기도 광주시 곤지암읍 곤지암리 453-87,37.35026099,127.3381723,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"능평로 91-36 오포프라임",1,경기도 광주시 능평로91-36,경기도 광주시 오포읍 능평리 266-9 오포프라임,37.35061515,127.1696949,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암읍 곤지암리 443-28",1,,경기도 광주시 곤지암읍 곤지암리 443-28,37.35018153,127.3393822,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"창뜰윗길 17",1,경기도 광주시 창뜰윗길17,경기도 광주시 오포읍 능평리 264-1 국제쉐르빌,37.3506447,127.1713425,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 산12-12",1,,경기도 광주시 오포읍 능평리 산12-12,37.35067251,127.1853711,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 521-11",1,,경기도 광주시 오포읍 능평리 521-11,37.35067327,127.159706,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수레실길 25-5",1,경기도 광주시 수레실길25-5,경기도 광주시 오포읍 능평리 329-3 청호파크타운,37.35067195,127.1636782,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신만로275-11",1,경기도 광주시 곤지암읍 신만로 275-11,경기도 광주시 곤지암읍 봉현리 539-13,37.3503122,127.394981,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 328-3",1,,경기도 광주시 오포읍 능평리 328-3,37.35053403,127.1627643,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 328-3",1,,경기도 광주시 오포읍 능평리 328-3,37.35053403,127.1627643,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로171번길 40-16",1,경기도 광주시 오포읍 오포로171번길 40-16,경기도 광주시 오포읍 능평리 105,37.35070828,127.1804845,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포안로 62-1",1,경기도 광주시 오포읍 오포안로 62-1,경기도 광주시 오포읍 문형리 743-1,37.35140661,127.1982658,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로811-22",1,경기도 광주시 곤지암읍 경충대로 811-22,경기도 광주시 곤지암읍 삼리 147-3,37.35691483,127.3213057,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로811-22",1,경기도 광주시 곤지암읍 경충대로 811-22,경기도 광주시 곤지암읍 삼리 147-3,37.35691483,127.3213057,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"하열미길44",1,경기도 광주시 곤지암읍 하열미길 44,경기도 광주시 곤지암읍 열미리 342-1,37.35681236,127.3662792,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신만로323-27",1,경기도 광주시 곤지암읍 신만로 323-27,경기도 광주시 곤지암읍 부항리 275,37.3566618,127.3943657,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 12-26",1,,경기도 광주시 오포읍 문형리 12-26,37.35711711,127.1952631,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 366-65",1,,경기도 광주시 오포읍 추자리 366-65,37.35706473,127.2153431,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 366-65",1,,경기도 광주시 오포읍 추자리 366-65,37.35706473,127.2153431,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"대명대길 26",1,경기도 광주시 오포읍 대명대길 26,경기도 광주시 오포읍 능평리 356,37.3572565,127.1684592,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"대명대길11번길 7 중앙리치빌",1,경기도 광주시 대명대길11번길7,경기도 광주시 오포읍 능평리 413-2 중앙리치빌,37.35725083,127.1663709,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 98-9",1,,경기도 광주시 오포읍 문형리 98-9,37.35711841,127.2052862,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 12-41",1,,경기도 광주시 오포읍 문형리 12-41,37.35714504,127.1947101,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"대명대길 30 광주소방서능평119안전센터",1,경기도 광주시 오포읍 대명대길 30,경기도 광주시 오포읍 능평리 376,37.35723161,127.1687642,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산이길87-42",1,경기도 광주시 초월읍 산이길 87-42,경기도 광주시 초월읍 산이리 189-23,37.35699605,127.3073075,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"대명대길 38-8",1,경기도 광주시 오포읍 대명대길 38-8,경기도 광주시 오포읍 능평리 375-5,37.35730235,127.1698584,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"대명대길 38-8",1,경기도 광주시 오포읍 대명대길 38-8,경기도 광주시 오포읍 능평리 375-5,37.35730235,127.1698584,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 334",1,,경기도 광주시 오포읍 추자리 334,37.35711928,127.2200388,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 334",1,,경기도 광주시 오포읍 추자리 334,37.35711928,127.2200388,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"부항길97번길38",1,경기도 광주시 곤지암읍 부항길97번길 38,경기도 광주시 곤지암읍 부항리 134,37.35673517,127.4070983,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암천로175",1,경기도 광주시 곤지암읍 곤지암천로 175,경기도 광주시 곤지암읍 신대리 233-3,37.35699351,127.3319838,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암천로175",1,경기도 광주시 곤지암읍 곤지암천로 175,경기도 광주시 곤지암읍 신대리 233-3,37.35699351,127.3319838,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암천로175",1,경기도 광주시 곤지암읍 곤지암천로 175,경기도 광주시 곤지암읍 신대리 233-3,37.35699351,127.3319838,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"봉골길 177",1,경기도 광주시 오포읍 봉골길 177,경기도 광주시 오포읍 문형리 27-13,37.35728022,127.1980454,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"봉골길134번길 55",1,경기도 광주시 오포읍 봉골길134번길 55,경기도 광주시 오포읍 문형리 99-5,37.35738704,127.2045351,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"봉골길171번길 12-18",1,경기도 광주시 오포읍 봉골길171번길 12-18,경기도 광주시 오포읍 문형리 12-15,37.35728508,127.1961038,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신현로12번길 32 초원빌라",1,경기도 광주시 신현로12번길32,경기도 광주시 오포읍 신현리 742-5 초원빌라,37.35740373,127.1485902,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 435-16",1,,경기도 광주시 오포읍 능평리 435-16,37.35731709,127.163931,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"곤지암읍 부항리 297",1,경기도 광주시 곤지암읍 신만로 346,경기도 광주시 곤지암읍 부항리 297,37.35679037,127.3963557,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"평촌길38-32",1,경기도 광주시 곤지암읍 평촌길 38-32,경기도 광주시 곤지암읍 삼리 136-6,37.35709636,127.3246906,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 산65",1,,경기도 광주시 오포읍 능평리 산65,37.3575376,127.1673731,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"가마을길35",1,경기도 광주시 곤지암읍 가마을길 35,경기도 광주시 곤지암읍 오향리 53-5,37.35702344,127.3772045,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"가마을길35",1,경기도 광주시 곤지암읍 가마을길 35,경기도 광주시 곤지암읍 오향리 53-5,37.35702344,127.3772045,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"평촌길38-34",1,경기도 광주시 곤지암읍 평촌길 38-34,경기도 광주시 곤지암읍 삼리 136-2,37.35719464,127.324543,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길50",1,경기도 광주시 곤지암읍 신대길 50,경기도 광주시 곤지암읍 신대리 102-4,37.35704358,127.334478,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길34번길10-28",1,경기도 광주시 곤지암읍 신대길34번길 10-28,경기도 광주시 곤지암읍 신대리 12-8,37.35719928,127.3381454,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길34번길10-28",1,경기도 광주시 곤지암읍 신대길34번길 10-28,경기도 광주시 곤지암읍 신대리 12-8,37.35719928,127.3381454,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로811-73",1,경기도 광주시 곤지암읍 경충대로 811-73,경기도 광주시 곤지암읍 삼리 140-2,37.35523445,127.3221223,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로811-73",1,경기도 광주시 곤지암읍 경충대로 811-73,경기도 광주시 곤지암읍 삼리 140-2,37.35523445,127.3221223,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길34번길32",1,경기도 광주시 곤지암읍 신대길34번길 32,경기도 광주시 곤지암읍 신대리 103-1,37.35712816,127.3350981,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길34번길32",1,경기도 광주시 곤지암읍 신대길34번길 32,경기도 광주시 곤지암읍 신대리 103-1,37.35712816,127.3350981,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신만로323-33",1,경기도 광주시 곤지암읍 신만로 323-33,경기도 광주시 곤지암읍 부항리 447,37.35697665,127.3942616,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"광여로280",1,경기도 광주시 곤지암읍 광여로 280,경기도 광주시 곤지암읍 열미리 263-5,37.3570118,127.371583,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리744-2",1,,경기도 광주시 오포읍 신현리 744-2,37.35748061,127.1490197,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"대명대길 34 유로캐슬",1,경기도 광주시 대명대길34,경기도 광주시 오포읍 능평리 377 유로캐슬,37.35750421,127.1690886,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"대명대길 34 유로캐슬",1,경기도 광주시 대명대길34,경기도 광주시 오포읍 능평리 377 유로캐슬,37.35750421,127.1690886,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"만선로40-27",1,경기도 광주시 곤지암읍 만선로 40-27,경기도 광주시 곤지암읍 만선리 357-1,37.36645215,127.405927,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 533-3",1,,경기도 광주시 오포읍 추자리 533-3,37.36689242,127.2311186,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 102-9",1,,경기도 광주시 오포읍 추자리 102-9,37.3668971,127.2286803,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"머루숯길81번길 4-16 동궁빌라",1,경기도 광주시 머루숯길81번길4-16,경기도 광주시 오포읍 신현리 613-1 동궁빌라,37.36710701,127.1584835,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"새말길 98 용마신현타운",1,경기도 광주시 새말길98,경기도 광주시 오포읍 신현리 392-1 용마신현타운,37.36696939,127.1619509,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"문형산안길1번길 68",1,경기도 광주시 오포읍 문형산안길1번길 68,경기도 광주시 오포읍 신현리 241-13,37.36712586,127.1752598,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형산길 121-8",1,경기도 광주시 오포읍 문형산길 121-8,경기도 광주시 오포읍 신현리 150-7,37.36714489,127.1676729,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 165-6",1,,경기도 광주시 오포읍 신현리 165-6,37.36714223,127.1738512,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"포은대로 426-1",1,경기도 광주시 오포읍 포은대로 426-1,경기도 광주시 오포읍 추자리 111-2,37.36686279,127.2326708,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 532-5",1,,경기도 광주시 오포읍 추자리 532-5,37.36698322,127.2307577,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"내선길23",1,경기도 광주시 곤지암읍 내선길 23,경기도 광주시 곤지암읍 만선리 435-5,37.36662839,127.4087367,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"내선길15-125",1,경기도 광주시 곤지암읍 내선길 15-125,경기도 광주시 곤지암읍 만선리 320-1,37.36659842,127.4099563,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 273-24",1,,경기도 광주시 오포읍 신현리 273-24,37.36711738,127.1659264,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"초월읍 도곡길109ㅡ10",1,경기도 광주시 초월읍 도곡길 109-10,경기도 광주시 초월읍 쌍동리 92-16,37.36696359,127.2923023,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 105-3",1,,경기도 광주시 오포읍 추자리 105-3,37.36700864,127.2315931,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 273-4",1,경기도 광주시 오포읍 문형산길47번길 38-100,경기도 광주시 오포읍 신현리 273-4,37.36711722,127.1660393,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 273-4",1,경기도 광주시 오포읍 문형산길47번길 38-100,경기도 광주시 오포읍 신현리 273-4,37.36711722,127.1660393,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"만선로40-25",1,경기도 광주시 곤지암읍 만선로 40-25,경기도 광주시 곤지암읍 만선리 358,37.36670376,127.4057895,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로60",1,경기도 광주시 초월읍 산수로 60,경기도 광주시 초월읍 늑현리 21-4,37.36690052,127.3184387,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로60",1,경기도 광주시 초월읍 산수로 60,경기도 광주시 초월읍 늑현리 21-4,37.36690052,127.3184387,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로45-9",1,경기도 광주시 초월읍 산수로 45-9,경기도 광주시 초월읍 늑현리 95-2,37.36690703,127.3164403,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 1173",1,,경기도 광주시 오포읍 신현리 1173,37.36720068,127.1575729,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 1173",1,,경기도 광주시 오포읍 신현리 1173,37.36720068,127.1575729,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 395-2",1,,경기도 광주시 오포읍 신현리 395-2,37.36714808,127.1632398,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 추자리 548-3",1,,경기도 광주시 오포읍 추자리 548-3,37.36700525,127.2286693,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"광여로458",1,경기도 광주시 곤지암읍 광여로 458,경기도 광주시 곤지암읍 연곡리 367-1,37.36665359,127.3853441,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"광여로458",1,경기도 광주시 곤지암읍 광여로 458,경기도 광주시 곤지암읍 연곡리 367-1,37.36665359,127.3853441,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길166",1,경기도 광주시 곤지암읍 신대길 166,경기도 광주시 곤지암읍 신대리 176-5,37.36687962,127.3337817,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 신현리 1174",1,,경기도 광주시 오포읍 신현리 1174,37.36728181,127.1575392,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형산길 121-44 상우빌",1,경기도 광주시 오포읍 문형산길 121-44,경기도 광주시 오포읍 신현리 273-9,37.36725679,127.1669265,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길166-1",1,경기도 광주시 곤지암읍 신대길 166-1,경기도 광주시 곤지암읍 신대리 175-4,37.36663887,127.3342354,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로859번길 34",1,경기도 광주시 오포읍 오포로859번길 34,경기도 광주시 오포읍 추자리 91,37.36715894,127.2283212,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로859번길 34",1,경기도 광주시 오포읍 오포로859번길 34,경기도 광주시 오포읍 추자리 91,37.36715894,127.2283212,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로859번길 34",1,경기도 광주시 오포읍 오포로859번길 34,경기도 광주시 오포읍 추자리 91,37.36715894,127.2283212,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길141",1,경기도 광주시 곤지암읍 신대길 141,경기도 광주시 곤지암읍 신대리 196,37.3666802,127.330374,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길141",1,경기도 광주시 곤지암읍 신대길 141,경기도 광주시 곤지암읍 신대리 196,37.3666802,127.330374,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"만선로40-27",1,경기도 광주시 곤지암읍 만선로 40-27,경기도 광주시 곤지암읍 만선리 357-1,37.36645215,127.405927,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길141",1,경기도 광주시 곤지암읍 신대길 141,경기도 광주시 곤지암읍 신대리 196,37.3666802,127.330374,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길141",1,경기도 광주시 곤지암읍 신대길 141,경기도 광주시 곤지암읍 신대리 196,37.3666802,127.330374,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"신대길141",1,경기도 광주시 곤지암읍 신대길 141,경기도 광주시 곤지암읍 신대리 196,37.3666802,127.330374,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"초월읍 도곡길55ㅡ24",1,경기도 광주시 초월읍 도곡길 55-24,경기도 광주시 초월읍 쌍동리 81-2,37.3670651,127.2972462,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"초월읍 도곡길55ㅡ24",1,경기도 광주시 초월읍 도곡길 55-24,경기도 광주시 초월읍 쌍동리 81-2,37.3670651,127.2972462,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로859번길 70",1,경기도 광주시 오포읍 오포로859번길 70,경기도 광주시 오포읍 추자리 67-17,37.36717605,127.2240422,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로39",1,경기도 광주시 초월읍 산수로 39,경기도 광주시 초월읍 늑현리 96-6,37.36690482,127.3160565,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"새말길 95",1,경기도 광주시 오포읍 새말길 95,경기도 광주시 오포읍 신현리 588-12,37.3674002,127.1617091,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로355번길 18-6",1,경기도 광주시 오포읍 오포로355번길 18-6,경기도 광주시 오포읍 문형리 684,37.34436221,127.1985776,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로355번길 18-6",1,경기도 광주시 오포읍 오포로355번길 18-6,경기도 광주시 오포읍 문형리 684,37.34436221,127.1985776,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"왕림로 61 부길빌라",1,경기도 광주시 왕림로61,경기도 광주시 오포읍 능평리 71-4 부길빌라,37.34433174,127.1822466,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 386-9",1,,경기도 광주시 오포읍 문형리 386-9,37.34425786,127.2172594,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 431-2",1,,경기도 광주시 오포읍 문형리 431-2,37.34428449,127.2124519,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로493번길6",1,경기도 광주시 곤지암읍 경충대로493번길 6,경기도 광주시 곤지암읍 곤지암리 200-2,37.34403091,127.3505742,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로493번길6",1,경기도 광주시 곤지암읍 경충대로493번길 6,경기도 광주시 곤지암읍 곤지암리 200-2,37.34403091,127.3505742,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 151-18",1,,경기도 광주시 오포읍 능평리 151-18,37.3443747,127.1792392,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"도척윗로36번길32",1,경기도 광주시 곤지암읍 도척윗로36번길 32,경기도 광주시 곤지암읍 삼리 61-1,37.34416744,127.3297722,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"도척윗로36번길32",1,경기도 광주시 곤지암읍 도척윗로36번길 32,경기도 광주시 곤지암읍 삼리 61-1,37.34416744,127.3297722,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"도척윗로36번길19",1,경기도 광주시 곤지암읍 도척윗로36번길 19,경기도 광주시 곤지암읍 삼리 60-2,37.34453666,127.3313264,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포로 127-3",1,경기도 광주시 오포읍 오포로 127-3,경기도 광주시 오포읍 능평리 151-9,37.34453999,127.179784,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로498번길19",1,경기도 광주시 곤지암읍 경충대로498번길 19,경기도 광주시 곤지암읍 곤지암리 196-3,37.34407146,127.3530455,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경충대로497-3",1,경기도 광주시 곤지암읍 경충대로 497-3,경기도 광주시 곤지암읍 곤지암리 200-13,37.34412984,127.3505395,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 153-3",1,,경기도 광주시 오포읍 능평리 153-3,37.34439433,127.1781558,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 문형리 683-51",1,경기도 광주시 오포읍 오포로355번길 18-12,경기도 광주시 오포읍 문형리 683-51,37.34439782,127.1988984,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"오포읍 능평리 151-11",1,,경기도 광주시 오포읍 능평리 151-11,37.34442773,127.1799277,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
